receipt_file,store,item_order,gt_name,pred_name,gt_qty,pred_qty,gt_unit_price,pred_unit_price,gt_base_price,pred_base_price,gt_discount,pred_discount,gt_final_price,pred_final_price,missing_pred,qty_match,unit_price_match,base_price_match,discount_match,final_price_match,core_match
021_costco.json,costco,1,깐더덕500G,깐더덕500G,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
021_costco.json,costco,2,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
021_costco.json,costco,3,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
021_costco.json,costco,4,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
021_costco.json,costco,5,씨제이가쓰오우동,씨제이가쓰오우동,1,1,9990,9990,9990,9990,0,0,9990,9990,False,True,True,True,True,True,True
021_costco.json,costco,6,드시모네2500억,드시모네2500억,1,1,89900,89900,89900,89900,0,0,89900,89900,False,True,True,True,True,True,True
021_costco.json,costco,7,곱창돌김17GX10,곱창돌김17GX10,1,1,14490,14490,14490,14490,0,0,14490,14490,False,True,True,True,True,True,True
021_costco.json,costco,8,애플망고3입,애플망고3입,1,1,22490,22490,22490,22490,0,0,22490,22490,False,True,True,True,True,True,True
021_costco.json,costco,9,유기농 우유,유기농 우유,1,1,9590,9590,9590,9590,0,0,9590,9590,False,True,True,True,True,True,True
021_costco.json,costco,10,블루베리510G,블루베리510G,1,1,13990,13990,13990,13990,0,0,13990,13990,False,True,True,True,True,True,True
021_costco.json,costco,11,땅콩빵,땅콩빵,1,1,12990,12990,12990,12990,0,0,12990,12990,False,True,True,True,True,True,True
021_costco.json,costco,12,만능육수요리한포,만능육수요리한포,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
021_costco.json,costco,13,딸기1팩500G,딸기1팩500G,1,1,15990,15990,15990,15990,0,0,15990,15990,False,True,True,True,True,True,True
022_costco.json,costco,1,자유방목복지란,자유방목복지란,1,1,13290,13290,13290,13290,0,0,13290,13290,False,True,True,True,True,True,True
022_costco.json,costco,2,KULTE 면바지,KULTE 면바지,1,1,29990,29990,29990,29990,0,0,29990,29990,False,True,True,True,True,True,True
022_costco.json,costco,3,조미오징어채600G,조미오징어채600G,1,1,22590,22590,22590,22590,2600,2600,19990,19990,False,True,True,True,True,True,True
022_costco.json,costco,4,KS M. 쇼비뇽블랑,KS M. 쇼비뇽블랑,1,1,10990,10990,10990,10990,0,0,10990,10990,False,True,True,True,True,True,True
022_costco.json,costco,5,순살갈치,순살갈치,1,1,16890,16890,16890,16890,0,0,16890,16890,False,True,True,True,True,True,True
022_costco.json,costco,6,부라타치즈,부라타치즈,1,1,17190,17190,17190,17190,3500,3500,13690,13690,False,True,True,True,True,True,True
022_costco.json,costco,7,이베리코냉동목심,이베리코냉동목심,1,1,32490,32490,32490,32490,0,0,32490,32490,False,True,True,True,True,True,True
022_costco.json,costco,8,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
022_costco.json,costco,9,복숭아컵113GX16,복숭아컵113GX16,1,1,15490,15490,15490,15490,2700,0,12790,15490,False,True,True,True,False,False,False
022_costco.json,costco,10,무농약 숙주나물,무농약 숙주나물,1,1,4490,4490,4490,4490,0,0,4490,4490,False,True,True,True,True,True,True
022_costco.json,costco,11,백오이 1봉,백오이 1봉,1,1,9890,9890,9890,9890,0,0,9890,9890,False,True,True,True,True,True,True
022_costco.json,costco,12,유기농바나나,유기농바나나,1,1,4190,4190,4190,4190,0,0,4190,4190,False,True,True,True,True,True,True
022_costco.json,costco,13,아보카도 6개,아보카도 6개,1,1,11690,11690,11690,11690,0,0,11690,11690,False,True,True,True,True,True,True
022_costco.json,costco,14,호밀빵860G,호밀빵860G,1,1,7490,7490,7490,7490,0,0,7490,7490,False,True,True,True,True,True,True
023_costco.json,costco,1,그리스그린키위,그리스그린키위,1,1,15890,15890,15890,15890,0,0,15890,15890,False,True,True,True,True,True,True
023_costco.json,costco,2,수박한통 국내산,수박한통 국내산,1,1,24990,24990,24990,24990,0,0,24990,24990,False,True,True,True,True,True,True
023_costco.json,costco,3,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
023_costco.json,costco,4,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
023_costco.json,costco,5,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
023_costco.json,costco,6,프라이드치킨,프라이드치킨,1,1,17970,17970,17970,17970,0,0,17970,17970,False,True,True,True,True,True,True
023_costco.json,costco,7,가지7개,가지7개,1,1,5890,5890,5890,5890,0,0,5890,5890,False,True,True,True,True,True,True
023_costco.json,costco,8,영해시금치 900G,영해시금치 900G,1,1,9990,9990,9990,9990,2000,2000,7990,7990,False,True,True,True,True,True,True
023_costco.json,costco,9,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
023_costco.json,costco,10,아보카도 6개,아보카도 6개,1,1,14990,14990,14990,14990,0,0,14990,14990,False,True,True,True,True,True,True
023_costco.json,costco,11,국내산두릅500G,국내산두릅500G,1,1,22490,22490,22490,22490,0,0,22490,22490,False,True,True,True,True,True,True
023_costco.json,costco,12,풀무원그릭요거트,풀무원그릭요거트,1,1,7990,7990,7990,7990,1600,1600,6390,6390,False,True,True,True,True,True,True
023_costco.json,costco,13,동물복지 란30구,동물복지 란30구,1,1,9990,9990,9990,9990,0,0,9990,9990,False,True,True,True,True,True,True
023_costco.json,costco,14,동물복지닭다리살,동물복지닭다리살,1,1,28490,28490,28490,28490,0,0,28490,28490,False,True,True,True,True,True,True
024_costco.json,costco,1,비비고왕교자1925,비비고왕교자1925,1,1,14990,14990,14990,14990,2000,2000,12990,12990,False,True,True,True,True,True,True
024_costco.json,costco,2,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
024_costco.json,costco,3,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
024_costco.json,costco,4,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
024_costco.json,costco,5,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
024_costco.json,costco,6,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
024_costco.json,costco,7,깐더덕500G,깐더덕500G,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
024_costco.json,costco,8,칠레점보체리907G,칠레점보체리907G,1,1,15900,15990,15990,15990,3200,3200,12790,12790,False,True,False,True,True,True,True
024_costco.json,costco,9,블루베리510G,블루베리510G,1,1,11990,11990,11990,11990,0,0,11990,11990,False,True,True,True,True,True,True
024_costco.json,costco,10,더킹크랩스140GX6,더킹크랩스140GX6,1,1,9990,9990,9990,9990,0,0,9990,9990,False,True,True,True,True,True,True
024_costco.json,costco,11,수라청순두부,수라청순두부,1,1,3690,3690,3690,3690,0,0,3690,3690,False,True,True,True,True,True,True
024_costco.json,costco,12,친환경 깻잎150G,친환경 깻잎150G,1,1,5890,5890,5890,5890,0,0,5890,5890,False,True,True,True,True,True,True
024_costco.json,costco,13,뉴발란스아동6P,뉴발란스아동6P,1,1,12990,12990,12990,12990,3000,3000,9990,9990,False,True,True,True,True,True,True
024_costco.json,costco,14,영해시금치 900G,영해시금치 900G,1,1,11290,11290,11290,11290,2000,2300,9290,8990,False,True,True,True,False,False,False
025_costco.json,costco,1,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
025_costco.json,costco,2,WH WEARING OVN,WH WEARING OVN,1,1,24990,24990,24990,24990,5000,5000,19990,19990,False,True,True,True,True,True,True
025_costco.json,costco,3,WH WEARING OVN,WH WEARING OVN,1,1,24990,24990,24990,24990,5000,5000,19990,19990,False,True,True,True,True,True,True
025_costco.json,costco,4,국산닭다리2.1KG,국산닭다리2.1KG,1,1,24990,24990,24990,24990,0,0,16490,24990,False,True,True,True,True,False,False
025_costco.json,costco,5,삿포로 6캔,삿포로 6캔,1,1,11990,11990,11990,11990,1800,1800,10190,10190,False,True,True,True,True,True,True
025_costco.json,costco,6,동물복지란60개,동물복지란60개,1,1,17290,17290,17290,17290,0,0,17290,17290,False,True,True,True,True,True,True
025_costco.json,costco,7,뉴발란스아동6P,뉴발란스아동6P,1,1,12990,12990,12990,12990,3000,3000,9990,9990,False,True,True,True,True,True,True
025_costco.json,costco,8,비비고왕교자1925,비비고왕교자1925,1,1,14990,14990,14990,14990,2000,2000,12990,12990,False,True,True,True,True,True,True
025_costco.json,costco,9,영해시금치 900G,영해시금치 900G,1,1,11290,11290,11290,11290,2300,2300,8990,8990,False,True,True,True,True,True,True
025_costco.json,costco,10,아보카도 6개,아보카도 6개,1,1,13990,13990,13990,13990,0,0,13990,13990,False,True,True,True,True,True,True
025_costco.json,costco,11,무농약 콩나물,무농약 콩나물,1,1,3690,3690,3690,3690,0,0,3690,3690,False,True,True,True,True,True,True
025_costco.json,costco,12,프리미엄탕종식빵,프리미엄탕종식빵,1,,9790,,9790,,0,0,9790,0,False,False,False,False,True,False,False
025_costco.json,costco,13,미니파프리카700G,미니파프리카700G,1,1,12590,12590,12590,12590,0,0,12590,12590,False,True,True,True,True,True,True
025_costco.json,costco,14,야채호빵90G X 12,야채호빵90G X 12,1,1,9990,9990,9990,9990,1000,1000,8990,8990,False,True,True,True,True,True,True
026_costco.json,costco,1,라아부엘라감자칩,라아부엘라감자칩,1,1,23990,23990,23990,23990,0,0,23990,23990,False,True,True,True,True,True,True
026_costco.json,costco,2,카누다크원두,카누다크원두,1,1,31990,31990,31990,31990,3500,3500,28490,28490,False,True,True,True,True,True,True
026_costco.json,costco,3,유기농계란30EA,유기농계란30EA,1,1,15290,15290,15290,15290,0,0,15290,15290,False,True,True,True,True,True,True
026_costco.json,costco,4,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
026_costco.json,costco,5,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
026_costco.json,costco,6,백합조개,백합조개,1,1,16490,16490,16490,16490,0,0,16490,16490,False,True,True,True,True,True,True
026_costco.json,costco,7,페루산 애플망고,페루산 애플망고,1,1,16390,16390,16390,16390,0,0,16390,16390,False,True,True,True,True,True,True
026_costco.json,costco,8,한우불고기1+,한우불고기1+,1,1,92860,92860,92860,92860,0,0,92860,92860,False,True,True,True,True,True,True
026_costco.json,costco,9,깐더덕500G,깐더덕500G,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
026_costco.json,costco,10,칠레점보체리907G,칠레점보체리907G,1,1,13990,13990,13990,13990,0,0,13990,13990,False,True,True,True,True,True,True
026_costco.json,costco,11,더킹크랩스140GX6,더킹크랩스140GX6,1,1,9990,9990,9990,9990,1800,1800,8190,8190,False,True,True,True,True,True,True
026_costco.json,costco,12,유기농 우유,유기농 무유,1,1,9590,9590,9590,9590,1800,1800,7790,7790,False,True,True,True,True,True,True
026_costco.json,costco,13,가지7개,가지7개,1,1,6890,6890,6890,6890,0,0,6890,6890,False,True,True,True,True,True,True
026_costco.json,costco,14,찌개용두부,찌개용두부,1,1,5590,5590,5590,5590,1000,1000,4590,4590,False,True,True,True,True,True,True
026_costco.json,costco,15,곱창돌김17GX10,곱창돌김17GX10,1,1,14490,14490,14490,14490,3000,3000,11490,11490,False,True,True,True,True,True,True
026_costco.json,costco,16,씨제이가쓰오우동,씨제이가쓰오우동,1,1,9990,9990,9990,9990,0,0,9990,9990,False,True,True,True,True,True,True
026_costco.json,costco,17,점보블루베리,점보블루베리,1,1,15490,15490,15490,15490,0,0,15490,15490,False,True,True,True,True,True,True
026_costco.json,costco,18,프리미엄탕종식빵,프리미엄탕종식빵,1,1,9790,9790,9790,9790,0,0,9790,9790,False,True,True,True,True,True,True
026_costco.json,costco,19,우유크림롤케익,우유크림롤케,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
027_costco.json,costco,1,하이트제로,하이트제로,1,1,14990,14990,14990,14990,0,0,14990,14990,False,True,True,True,True,True,True
027_costco.json,costco,2,매콤닭꼬치,매콤닭꼬치,1,1,30830,30830,30830,30830,0,0,30830,30830,False,True,True,True,True,True,True
027_costco.json,costco,3,백합조개,백합조개,3,3,16490,16490,49470,49470,0,0,49470,49470,False,True,True,True,True,True,True
027_costco.json,costco,4,샤인머스캣,샤인머스캣,1,1,12690,12690,12690,12690,0,0,12690,12690,False,True,True,True,True,True,True
027_costco.json,costco,5,마누카 꿀 1KG,마누카 끌 1KG,2,2,48990,48990,97980,97980,15000,15000,82980,82980,False,True,True,True,True,True,True
027_costco.json,costco,6,유기농 우유,유기농 우유,1,1,9590,9590,9590,9590,1800,1800,7790,7790,False,True,True,True,True,True,True
027_costco.json,costco,7,유기농 우유,유기농 우유,1,1,9590,9590,9590,9590,1800,1800,7790,7790,False,True,True,True,True,True,True
027_costco.json,costco,8,가래떡 떡볶이,가래떡 떡볶이,1,1,10690,10690,10690,10690,2000,2000,8690,8690,False,True,True,True,True,True,True
027_costco.json,costco,9,요거트 프로즌,요거트 프로즌,1,1,16990,16990,16990,16990,3500,3500,13490,13490,False,True,True,True,True,True,True
027_costco.json,costco,10,냉동다진마늘1200,냉동다진마늘1200,1,1,15390,15390,15390,15390,0,0,15390,15390,False,True,True,True,True,True,True
027_costco.json,costco,11,드시모네2500억,드시모네2500억,1,1,89900,89900,89900,89900,0,0,89900,89900,False,True,True,True,True,True,True
027_costco.json,costco,12,깐더덕500G,깐더덕500G,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
027_costco.json,costco,13,SENNENYA스틱와플,SENNENYA스틱와플,1,1,16990,16990,16990,16990,0,0,16990,16990,False,True,True,True,True,True,True
027_costco.json,costco,14,블루베리510G,블루베리510G,1,1,12990,12990,12990,12990,0,0,12990,12990,False,True,True,True,True,True,True
027_costco.json,costco,15,칠레점보체리907G,칠레점보체리907G,1,1,15990,15990,15990,15990,0,0,15990,15990,False,True,True,True,True,True,True
027_costco.json,costco,16,프리미엄탕종식빵,프리미엄탕종식빵,1,1,9790,9790,9790,9790,0,0,9790,9790,False,True,True,True,True,True,True
027_costco.json,costco,17,곱창돌김17GX10,곱창돌김17GX10,1,1,14490,14490,14490,14490,0,0,14490,14490,False,True,True,True,True,True,True
027_costco.json,costco,18,자유방목복지란,자유방목복지란,1,1,13290,13290,13290,13290,0,0,13290,13290,False,True,True,True,True,True,True
028_costco.json,costco,1,새우능/ 뉘김우동,새우능/ 뉘김우동,1,1,17990,17990,17990,17990,2800,2800,15190,15190,False,True,True,True,True,True,True
028_costco.json,costco,2,HARDYS CAB SAUV,HARDYS CAB SAUV,1,1,20990,20990,20990,20990,3200,3200,17790,17790,False,True,True,True,True,True,True
028_costco.json,costco,3,SENNENYA스틱와플,SENNENYA스틱와플,1,1,16990,16990,16990,16990,0,0,16990,16990,False,True,True,True,True,True,True
028_costco.json,costco,4,유기농계란30EA,유기농계란30EA,1,1,15290,15290,15290,15290,0,0,15290,15290,False,True,True,True,True,True,True
028_costco.json,costco,5,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
028_costco.json,costco,6,가래떡 떡볶이,가래떡 떡볶이,1,1,10690,10690,10690,10690,2000,2000,8690,8690,False,True,True,True,True,True,True
028_costco.json,costco,7,하바티 슬라이스,하바티 슬라이스,1,1,14990,14990,14990,14990,0,0,14990,14990,False,True,True,True,True,True,True
028_costco.json,costco,8,허니슬라이스햄,허니슬라이스햄,1,1,14990,14990,14990,14990,3000,3000,11990,11990,False,True,True,True,True,True,True
028_costco.json,costco,9,우유크림롤케익,우유크림롤케익,1,1,19990,19990,19990,19990,0,0,19990,19990,False,True,True,True,True,True,True
028_costco.json,costco,10,국산돈육통삼겹,국산돈육통삼겹,1,1,58750,58750,58750,58750,0,0,58750,58750,False,True,True,True,True,True,True
028_costco.json,costco,11,파인애플슬라이스,파인애플슬라이스,1,1,15490,15490,15490,15490,0,0,15490,15490,False,True,True,True,True,True,True
029_costco.json,costco,1,불닭볶음면,불닭볶음면,1,1,18990,18990,18990,18990,1700,1700,17290,17290,False,True,True,True,True,True,True
029_costco.json,costco,2,백합조개,백합조개,3,3,16490,16490,49470,49470,0,0,49470,49470,False,True,True,True,True,True,True
029_costco.json,costco,3,처음처럼 1.8LX2,처음처럼 1.8LX2,1,1,7490,7490,7490,7490,0,0,7490,7490,False,True,True,True,True,True,True
029_costco.json,costco,4,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
029_costco.json,costco,5,비비고왕교자1925,비비고왕교자1925,1,1,14990,14990,14990,14990,2000,2000,12990,12990,False,True,True,True,True,True,True
029_costco.json,costco,6,깐더덕500G,깐더덕500G,1,1,19990,19990,19990,19990,2000,2000,17990,17990,False,True,True,True,True,True,True
029_costco.json,costco,7,호밀빵860G,호밀빵860G,1,1,7490,7490,7490,7490,0,0,7490,7490,False,True,True,True,True,True,True
029_costco.json,costco,8,국산 숙주나물,국산 숙주나물,1,1,1990,1990,1990,1990,0,0,1990,1990,False,True,True,True,True,True,True
029_costco.json,costco,9,부침용두부,부침용두부,1,1,5690,5690,5690,5690,0,0,5690,5690,False,True,True,True,True,True,True
029_costco.json,costco,10,애호박1봉 국산,애호박1봉 국산,1,1,6990,6990,6990,6990,0,0,6990,6990,False,True,True,True,True,True,True
029_costco.json,costco,11,얼갈이 배추1KG,얼갈이 배추1KG,1,1,5990,5990,5990,5990,0,0,5990,5990,False,True,True,True,True,True,True
029_costco.json,costco,12,드시모네2500억,드시모네2500억,1,1,89900,89900,89900,89900,0,0,89900,89900,False,True,True,True,True,True,True
029_costco.json,costco,13,점보블루베리,점보블루베리,1,1,15490,15490,15490,15490,0,0,15490,15490,False,True,True,True,True,True,True
030_costco.json,costco,1,버드와이저495X8,버드와이저495X8,1,1,13790,13790,13790,13790,0,0,13790,13790,False,True,True,True,True,True,True
030_costco.json,costco,2,켈로그라이트슈거,켈로그라이트슈거,1,1,16990,16990,16990,16990,2600,0,14390,16990,False,True,True,True,False,False,False
030_costco.json,costco,1,나가사키카스테라,,1,,12990,,12990,,0,0,12990,0,False,False,False,False,True,False,False
030_costco.json,costco,4,야채어묵 1000G,,1,1,6490,12990,6490,12990,0,0,6490,12990,False,True,False,False,True,False,False
030_costco.json,costco,5,트러플잠봉,야채어묵 1000G,1,1,14990,6490,14990,6490,0,0,14990,6490,False,True,False,False,True,False,False
030_costco.json,costco,6,유기농 우유,트러플잠봉,1,1,9590,14990,9590,14990,1800,0,7790,14990,False,True,False,False,False,False,False
030_costco.json,costco,7,KS EVOO시유라1L,유기농 우유,1,1,22990,9590,22990,9590,0,1800,22990,7790,False,True,False,False,False,False,False
030_costco.json,costco,8,BOUCHARD 두바이,KS EVOO시유라1L,1,1,27990,22990,27990,22990,0,0,27990,22990,False,True,False,False,True,False,False
030_costco.json,costco,9,하바티 슬라이스,BOUCHARD 두바이,1,1,17490,27990,17490,27990,0,0,17490,27990,False,True,False,False,True,False,False
030_costco.json,costco,10,미니파프리카700G,하바티 슬라이스,1,1,12990,17490,12990,17490,0,0,12990,17490,False,True,False,False,True,False,False
030_costco.json,costco,11,무농약 콩나물,미니파프리카700G,1,1,3690,12990,3690,12990,0,0,3690,12990,False,True,False,False,True,False,False
030_costco.json,costco,12,카누다크원두,무농약 콩나물,1,1,31990,3690,31990,3690,3500,0,28490,3690,False,True,False,False,False,False,False
030_costco.json,costco,13,자연산 홍새우,카누다크원두,1,1,25990,31990,25990,31990,0,3500,25990,28490,False,True,False,False,False,False,False
030_costco.json,costco,14,아보카도 6개,자연산 홍새우,1,1,13990,25990,13990,25990,2200,0,11790,25990,False,True,False,False,False,False,False
030_costco.json,costco,15,골드망고 1팩,아보카도 6개,1,1,17490,13990,17490,13990,2700,2200,14790,11790,False,True,False,False,False,False,False
030_costco.json,costco,16,국산한우양지1+,골드망고 1팩,1,1,94330,17490,94330,17490,0,2700,94330,14790,False,True,False,False,False,False,False
030_costco.json,costco,17,곱창돌김17GX10,국산한우양지1+,1,1,14490,94330,14490,94330,3000,0,11490,94330,False,True,False,False,False,False,False
030_costco.json,costco,18,프리미엄탕종식빵,곱창돌김17GX10,1,1,9790,14490,9790,14490,0,3000,9790,11490,False,True,False,False,False,False,False
030_costco.json,costco,19,동물복지란60개,프리미엄탕종식빵,1,1,17290,9790,17290,9790,0,0,17290,9790,False,True,False,False,True,False,False
030_costco.json,costco,20,우유크림롤케익,동물복지란60개,1,1,19990,17290,19990,17290,0,0,19990,17290,False,True,False,False,True,False,False
031_costco.json,costco,1,카스375MLX20캔,카스375MLX20캔,1,1,26490,26490,26490,26490,2000,2000,24490,24490,False,True,True,True,True,True,True
031_costco.json,costco,2,트레비탄산수레몬,트레비탄산수레몬,1,1,12990,12990,12990,12990,0,0,12990,12990,False,True,True,True,True,True,True
031_costco.json,costco,3,크리넥스마이비데,크리넥스마이비데,1,1,13990,13990,13990,13990,3500,3500,10490,10490,False,True,True,True,True,True,True
031_costco.json,costco,4,짐 빔RTDLEMON,짐 빔RTDLEMON,1,1,12990,12990,12990,12990,0,0,12990,12990,False,True,True,True,True,True,True
031_costco.json,costco,5,풀무원그릭요거트,풀무원그릭요거트,1,1,7990,7990,7990,7990,1600,1600,6390,6390,False,True,True,True,True,True,True
031_costco.json,costco,6,KS MULTIPURPOSE,KS MULTIPURPOSE,3,3,13990,13990,41970,41970,9000,9000,32970,32970,False,True,True,True,True,True,True
031_costco.json,costco,7,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
031_costco.json,costco,8,트러플잠봉,트러플잠봉,1,1,14990,14990,14990,14990,0,0,14990,14990,False,True,True,True,True,True,True
031_costco.json,costco,9,아보카도 6개,아보카도 6개,1,1,14990,14990,14990,14990,0,0,14990,14990,False,True,True,True,True,True,True
031_costco.json,costco,10,바지락살,바지락살,1,1,26580,26580,26580,26580,0,0,26580,26580,False,True,True,True,True,True,True
031_costco.json,costco,11,국산돈육삼겹로스,국산돈육삼겹로스,1,1,62970,62970,62970,62970,0,0,62970,62970,False,True,True,True,True,True,True
031_costco.json,costco,12,청도미나리,청도미나리,1,1,7490,7490,7490,7490,0,0,7490,7490,False,True,True,True,True,True,True
031_costco.json,costco,13,손질오징어,손질오징어,1,1,26490,26490,26490,26490,5300,5300,21190,21190,False,True,True,True,True,True,True
031_costco.json,costco,14,GUESS 레이온잠옷,GUESS 레이온잠옷,1,1,27990,27990,27990,27990,5600,5600,22390,22390,False,True,True,True,True,True,True
031_costco.json,costco,15,소보로단팥빵6CT,소보로단팥빵6CT,1,1,9990,9990,9990,9990,0,0,9990,9990,False,True,True,True,True,True,True
031_costco.json,costco,16,꿀카스테라,꿀카스테라,1,1,11990,11990,11990,11990,0,0,11990,11990,False,True,True,True,True,True,True
031_costco.json,costco,17,동물복지 란30구,동물복지 란30구,1,1,9990,9990,9990,9990,0,0,9990,9990,False,True,True,True,True,True,True
032_costco.json,costco,1,팔도 비빔면,팔도 비빔면,1,1,15590,15590,15590,15590,0,0,15590,15590,False,True,True,True,True,True,True
032_costco.json,costco,2,하이네켄8 캔,하이네켄8 캔,1,1,15990,15990,15990,15990,3300,3300,12690,12690,False,True,True,True,True,True,True
032_costco.json,costco,3,테이프클리너리필,테이프클리너리필,1,1,14990,14990,14990,14990,0,0,14990,14990,False,True,True,True,True,True,True
032_costco.json,costco,4,마미손 고무장갑,마미손 고무장갑,1,1,13990,13990,13990,13990,0,0,13990,13990,False,True,True,True,True,True,True
032_costco.json,costco,5,비비고왕교자1925,비비고왕교자1925,1,1,14990,14990,14990,14990,2000,2000,12990,12990,False,True,True,True,True,True,True
032_costco.json,costco,6,들깨가루 400G,들깨가루 400G,1,1,17990,17990,17990,17990,0,0,17990,17990,False,True,True,True,True,True,True
032_costco.json,costco,7,매운고추500G,매운고추500G,1,1,7890,7890,7890,7890,0,0,7890,7890,False,True,True,True,True,True,True
032_costco.json,costco,8,프렌치버터크라상,프렌치버터크라상,1,1,11790,11790,11790,11790,0,0,11790,11790,False,True,True,True,True,True,True
032_costco.json,costco,9,미니브리25GX15,미니브리25GX15,1,1,18790,18790,18790,18790,0,0,18790,18790,False,True,True,True,True,True,True
032_costco.json,costco,10,SEOUL A2+우유2.3,SEOUL A2+우유2.3,1,1,7590,7590,7590,7590,0,0,7590,7590,False,True,True,True,True,True,True
032_costco.json,costco,11,미니파프리카700G,미니파프리카700G,1,1,13990,13990,13990,13990,0,0,13990,13990,False,True,True,True,True,True,True
032_costco.json,costco,12,얼갈이 배추1KG,얼갈이 배추1KG,1,1,5990,5990,5990,5990,0,0,5990,5990,False,True,True,True,True,True,True
032_costco.json,costco,13,유기농 표고버섯,유기농 표고버섯,1,1,9490,9490,9490,9490,0,0,9490,9490,False,True,True,True,True,True,True
032_costco.json,costco,14,야채어묵 1000G,야채어묵 1000G,1,1,5990,5990,5990,5990,0,0,5990,5990,False,True,True,True,True,True,True
032_costco.json,costco,15,프리미엄탕종식빵,프리미엄탕종식빵,1,1,9790,9790,9790,9790,0,0,9790,9790,False,True,True,True,True,True,True
032_costco.json,costco,16,미국냉장꽃갈비살,미국냉장꽃갈비살,1,1,120940,120940,120940,120940,0,0,120940,120940,False,True,True,True,True,True,True
032_costco.json,costco,17,파인애플슬라이스,파인애플슬라이스,1,1,9990,9990,9990,9990,0,0,9990,9990,False,True,True,True,True,True,True
033_costco.json,costco,1,디펜드대형40P,디펜드대형40P,1,,32990,,32990,,6600,0,26390,0,False,False,False,False,False,False,False
033_costco.json,costco,2,대봉감 4KG,대봉감 4KG,1,1,19890,19890,19890,19890,0,0,19890,19890,False,True,True,True,True,True,True
033_costco.json,costco,3,제주그린키위,제주그린키위,1,1,15990,15990,15990,15990,0,0,15990,15990,False,True,True,True,True,True,True
033_costco.json,costco,4,백합조개,백합조개,1,1,14490,14490,14490,14490,0,0,14490,14490,False,True,True,True,True,True,True
033_costco.json,costco,5,백합조개,백합조개,1,1,14990,14490,14990,14490,0,0,14990,14490,False,True,False,False,True,False,False
033_costco.json,costco,6,백합조개,백합조개,1,1,14990,14490,14990,14490,0,0,14490,14490,False,True,False,False,True,True,True
033_costco.json,costco,7,누텔라앤고,누텔라앤고,1,,26390,,26390,,5400,5400,20990,-5400,False,False,False,False,True,False,False
033_costco.json,costco,8,국산한우양지1+,국산한우양지1+,1,1,90940,90940,90940,90940,0,0,90940,90940,False,True,True,True,True,True,True
033_costco.json,costco,9,국산한우채끝1+,국산한우채끝1+,1,1,190590,190590,190590,190590,0,0,190590,190590,False,True,True,True,True,True,True
033_costco.json,costco,10,마누카 골 1KG,마누카 골 1KG,1,1,48990,48990,48990,48990,0,0,48990,48990,False,True,True,True,True,True,True
033_costco.json,costco,11,킹스베리500G,킹스베리500G,1,1,14990,14990,14990,14990,0,0,14990,14990,False,True,True,True,True,True,True
033_costco.json,costco,12,유기농 우유,유기농 우유,1,1,9590,9590,9590,9590,1800,1800,7790,7790,False,True,True,True,True,True,True
